timestamp,entry_date,entry_meal,user_id,food_id
2017-01-21T00:02:39.679Z,2017-01-21,Snack,50,677
2017-01-21T00:03:40.718Z,2017-01-21,Snack,352,31684
2017-01-21T00:05:20.362Z,2017-01-21,Dinner,681,23767
2017-01-21T00:05:37.943Z,2017-01-21,Dinner,730,2136
2017-01-21T00:05:38.174Z,2017-01-21,Lunch,220,43344
2017-01-21T00:05:57.982Z,2017-01-21,Breakfast,626,48184
2017-01-21T00:06:04.658Z,2017-01-21,Snack,496,4685
2017-01-21T00:06:46.380Z,2017-01-21,Lunch,422,35110
2017-01-21T00:08:22.517Z,2017-01-21,Snack,590,31111
2017-01-21T00:08:28.008Z,2017-01-21,Breakfast,734,16685
2017-01-21T00:09:27.466Z,2017-01-21,Lunch,535,48694
2017-01-21T00:09:45.693Z,2017-01-21,Dinner,743,46250
2017-01-21T00:09:56.315Z,2017-01-19,Lunch,33,24697
2017-01-21T00:09:59.958Z,2017-01-21,Snack,406,29810
2017-01-21T00:11:12.168Z,2017-01-21,Breakfast,631,19936
2017-01-21T00:12:44.602Z,2017-01-21,Snack,220,13895
2017-01-21T00:12:49.173Z,2017-01-21,Dinner,131,27521
2017-01-21T00:13:35.092Z,2017-01-21,Lunch,580,17774
2017-01-21T00:13:38.975Z,2017-01-21,Snack,221,20265
2017-01-21T00:14:19.106Z,2017-01-21,Lunch,827,25882
2017-01-21T00:14:32.407Z,2017-01-21,Breakfast,332,10952
2017-01-21T00:14:52.888Z,2017-01-21,Snack,669,24307
2017-01-21T00:15:42.067Z,2017-01-21,Snack,788,31630
2017-01-21T00:16:13.506Z,2017-01-20,Breakfast,296,33220
2017-01-21T00:16:26.894Z,2017-01-20,Dinner,857,22536
2017-01-21T00:16:31.672Z,2017-01-21,Breakfast,906,41423
2017-01-21T00:16:34.427Z,2017-01-21,Breakfast,108,34982
2017-01-21T00:16:36.366Z,2017-01-20,Lunch,955,20113
2017-01-21T00:18:14.257Z,2017-01-21,Snack,850,24975
2017-01-21T00:19:17.609Z,2017-01-21,Dinner,311,14487
2017-01-21T00:19:37.168Z,2017-01-21,Snack,232,42063
2017-01-21T00:19:59.914Z,2017-01-21,Lunch,527,15120
2017-01-21T00:20:07.021Z,2017-01-21,Dinner,342,973
2017-01-21T00:21:26.178Z,2017-01-21,Breakfast,448,42701
2017-01-21T00:21:29.665Z,2017-01-21,Dinner,595,46732
2017-01-21T00:21:41.774Z,2017-01-21,Snack,456,587
2017-01-21T00:21:55.864Z,2017-01-21,Dinner,866,4731
2017-01-21T00:22:29.963Z,2017-01-21,Dinner,967,5127
2017-01-21T00:23:24.204Z,2017-01-21,Snack,770,12425
