timestamp,entry_date,entry_meal,user_id,food_id
2017-04-12T00:00:13.769Z,2017-04-12,Breakfast,726,7181
2017-04-12T00:00:49.411Z,2017-04-12,Snack,143,929
2017-04-12T00:02:25.222Z,2017-04-12,Breakfast,246,39894
2017-04-12T00:02:40.646Z,2017-04-11,Dinner,697,34975
2017-04-12T00:02:57.544Z,2017-04-12,Dinner,538,1288
2017-04-12T00:03:13.958Z,2017-04-12,Dinner,824,4696
2017-04-12T00:03:53.717Z,2017-04-12,Breakfast,696,35649
2017-04-12T00:04:49.215Z,2017-04-12,Lunch,240,5018
2017-04-12T00:06:08.912Z,2017-04-12,Snack,18,41086
2017-04-12T00:06:10.235Z,2017-04-12,Dinner,131,44375
2017-04-12T00:06:19.406Z,2017-04-12,Dinner,474,26709
2017-04-12T00:07:04.721Z,2017-04-12,Breakfast,625,42484
2017-04-12T00:07:26.802Z,2017-04-13,Dinner,677,33926
2017-04-12T00:07:42.415Z,2017-04-12,Snack,84,14936
2017-04-12T00:07:49.662Z,2017-04-12,Dinner,404,12287
2017-04-12T00:08:12.897Z,2017-04-12,Lunch,190,23932
2017-04-12T00:08:23.491Z,2017-04-13,Dinner,778,4070
2017-04-12T00:08:46.046Z,2017-04-12,Breakfast,770,47907
2017-04-12T00:09:32.644Z,2017-04-12,Lunch,429,28434
2017-04-12T00:09:53.319Z,2017-04-12,Snack,674,26916
2017-04-12T00:10:25.782Z,2017-04-12,Breakfast,200,10735
2017-04-12T00:10:34.070Z,2017-04-11,Snack,587,47353
2017-04-12T00:10:49.841Z,2017-04-12,Lunch,721,37925
2017-04-12T00:11:07.851Z,2017-04-12,Dinner,397,47746
2017-04-12T00:11:20.971Z,2017-04-12,Lunch,758,2424
2017-04-12T00:12:28.842Z,2017-04-12,Snack,582,47306
2017-04-12T00:12:54.133Z,2017-04-12,Snack,669,21760
2017-04-12T00:13:44.067Z,2017-04-11,Dinner,570,10996
2017-04-12T00:14:07.645Z,2017-04-13,Breakfast,326,38842
2017-04-12T00:14:09.966Z,2017-04-12,Dinner,579,5126
2017-04-12T00:14:10.659Z,2017-04-12,Snack,622,1200
2017-04-12T00:14:33.855Z,2017-04-11,Breakfast,213,47699
2017-04-12T00:14:47.138Z,2017-04-13,Breakfast,922,33066
2017-04-12T00:14:51.714Z,2017-04-12,Breakfast,264,41664
2017-04-12T00:15:05.642Z,2017-04-12,Lunch,956,33977
2017-04-12T00:15:35.033Z,2017-04-12,Dinner,906,19486
2017-04-12T00:15:46.456Z,2017-04-12,Snack,450,34774
2017-04-12T00:17:02.668Z,2017-04-12,Dinner,474,22867
2017-04-12T00:17:03.148Z,2017-04-11,Lunch,699,32892
2017-04-12T00:17:25.510Z,2017-04-13,Lunch,17,11710
