timestamp,entry_date,entry_meal,user_id,food_id
2017-05-28T00:00:47.973Z,2017-05-28,Dinner,137,14322
2017-05-28T00:00:55.664Z,2017-05-28,Lunch,737,13147
2017-05-28T00:02:16.763Z,2017-05-28,Lunch,158,32192
2017-05-28T00:02:36.548Z,2017-05-27,Breakfast,512,48337
2017-05-28T00:03:54.936Z,2017-05-28,Snack,164,35217
2017-05-28T00:04:12.775Z,2017-05-28,Lunch,469,35704
2017-05-28T00:04:55.797Z,2017-05-28,Snack,92,48201
2017-05-28T00:04:59.337Z,2017-05-28,Breakfast,810,37648
2017-05-28T00:05:55.884Z,2017-05-28,Lunch,603,23265
2017-05-28T00:06:02.664Z,2017-05-28,Lunch,22,3969
2017-05-28T00:06:21.487Z,2017-05-29,Lunch,11,3179
2017-05-28T00:06:36.118Z,2017-05-28,Dinner,121,28341
2017-05-28T00:07:28.513Z,2017-05-28,Lunch,345,5437
2017-05-28T00:07:32.801Z,2017-05-26,Snack,947,29967
2017-05-28T00:07:35.419Z,2017-05-29,Breakfast,273,25100
2017-05-28T00:10:07.067Z,2017-05-28,Lunch,548,13246
2017-05-28T00:10:35.944Z,2017-05-29,Breakfast,299,33522
2017-05-28T00:11:27.654Z,2017-05-28,Breakfast,429,5625
2017-05-28T00:12:09.605Z,2017-05-28,Lunch,780,4016
2017-05-28T00:12:50.466Z,2017-05-28,Snack,232,37341
2017-05-28T00:13:02.216Z,2017-05-28,Lunch,954,47753
2017-05-28T00:13:59.253Z,2017-05-28,Lunch,117,5675
2017-05-28T00:14:39.820Z,2017-05-29,Snack,343,49368
2017-05-28T00:14:43.002Z,2017-05-28,Breakfast,522,15097
2017-05-28T00:15:09.437Z,2017-05-28,Snack,60,33626
2017-05-28T00:15:15.256Z,2017-05-28,Lunch,721,9528
2017-05-28T00:15:16.357Z,2017-05-28,Dinner,544,39788
2017-05-28T00:15:26.106Z,2017-05-28,Snack,635,17323
2017-05-28T00:16:55.548Z,2017-05-28,Snack,208,1691
2017-05-28T00:17:57.988Z,2017-05-28,Snack,962,11831
2017-05-28T00:19:01.359Z,2017-05-28,Dinner,342,24000
2017-05-28T00:19:35.082Z,2017-05-28,Snack,310,2195
2017-05-28T00:20:24.626Z,2017-05-28,Snack,384,7860
2017-05-28T00:20:57.446Z,2017-05-27,Dinner,279,1498
2017-05-28T00:23:20.076Z,2017-05-28,Snack,88,37444
2017-05-28T00:23:27.767Z,2017-05-27,Snack,247,13333
2017-05-28T00:24:25.466Z,2017-05-28,Lunch,134,32798
2017-05-28T00:24:34.225Z,2017-05-28,Lunch,727,12361
2017-05-28T00:24:55.092Z,2017-05-28,Dinner,159,28237
2017-05-28T00:25:08.166Z,2017-05-28,Breakfast,770,48885
2017-05-28T00:25:27.314Z,2017-05-28,Snack,331,2558
2017-05-28T00:25:47.837Z,2017-05-28,Breakfast,107,41883
2017-05-28T00:25:50.219Z,2017-05-30,Snack,824,2848
2017-05-28T00:25:56.617Z,2017-05-28,Breakfast,848,18257
2017-05-28T00:26:31.163Z,2017-05-28,Breakfast,56,31771
2017-05-28T00:27:03.080Z,2017-05-26,Lunch,880,24452
2017-05-28T00:27:52.219Z,2017-05-28,Dinner,953,8740
2017-05-28T00:28:22.456Z,2017-05-28,Snack,153,33660
2017-05-28T00:28:34.978Z,2017-05-27,Dinner,622,9471
2017-05-28T00:28:51.482Z,2017-05-28,Breakfast,387,17079
2017-05-28T00:29:29.579Z,2017-05-27,Lunch,561,46552
2017-05-28T00:30:25.352Z,2017-05-28,Breakfast,860,19621
2017-05-28T00:31:27.770Z,2017-05-28,Snack,331,16855
2017-05-28T00:31:33.368Z,2017-05-28,Dinner,863,20388
2017-05-28T00:32:29.838Z,2017-05-28,Snack,780,27798
2017-05-28T00:32:30.373Z,2017-05-28,Breakfast,752,24476
2017-05-28T00:33:11.999Z,2017-05-28,Lunch,281,1567
2017-05-28T00:33:38.056Z,2017-05-28,Breakfast,177,14462
2017-05-28T00:34:01.607Z,2017-05-28,Breakfast,316,762
2017-05-28T00:34:12.294Z,2017-05-28,Breakfast,631,31860
2017-05-28T00:34:24.534Z,2017-05-28,Snack,810,21769
2017-05-28T00:35:08.550Z,2017-05-28,Lunch,202,20053
2017-05-28T00:35:23.768Z,2017-05-29,Dinner,574,40938
2017-05-28T00:35:46.644Z,2017-05-28,Lunch,825,48970
2017-05-28T00:37:19.733Z,2017-05-27,Lunch,8,10716
2017-05-28T00:37:39.476Z,2017-05-28,Snack,328,4957
2017-05-28T00:38:06.456Z,2017-05-28,Dinner,761,14551
2017-05-28T00:38:54.037Z,2017-05-28,Lunch,596,21978
2017-05-28T00:40:26.465Z,2017-05-28,Dinner,193,34688
2017-05-28T00:40:51.696Z,2017-05-28,Lunch,800,36211
2017-05-28T00:40:58.994Z,2017-05-28,Snack,42,18429
2017-05-28T00:41:26.957Z,2017-05-28,Breakfast,214,10036
2017-05-28T00:42:45.924Z,2017-05-28,Lunch,28,15099
2017-05-28T00:42:57.616Z,2017-05-28,Dinner,954,17902
2017-05-28T00:43:58.065Z,2017-05-28,Dinner,472,29858
2017-05-28T00:44:41.451Z,2017-05-28,Dinner,73,25098
2017-05-28T00:46:02.892Z,2017-05-28,Breakfast,438,47806
2017-05-28T00:46:04.511Z,2017-05-28,Dinner,907,44791
2017-05-28T00:46:16.417Z,2017-05-28,Dinner,142,17948
2017-05-28T00:47:08.455Z,2017-05-28,Dinner,342,11442
2017-05-28T00:47:33.694Z,2017-05-28,Dinner,658,28816
2017-05-28T00:47:52.431Z,2017-05-28,Snack,389,46044
2017-05-28T00:48:15.098Z,2017-05-28,Snack,308,48710
2017-05-28T00:48:37.185Z,2017-05-28,Snack,451,7020
2017-05-28T00:48:50.419Z,2017-05-29,Snack,511,25722
2017-05-28T00:49:16.464Z,2017-05-28,Breakfast,993,6575
2017-05-28T00:50:17.501Z,2017-05-28,Breakfast,920,24265
2017-05-28T00:50:32.991Z,2017-05-28,Snack,892,44896
2017-05-28T00:50:55.132Z,2017-05-28,Breakfast,625,33708
2017-05-28T00:51:11.671Z,2017-05-28,Lunch,855,24130
2017-05-28T00:51:35.305Z,2017-05-29,Breakfast,132,27422
2017-05-28T00:51:51.827Z,2017-05-28,Breakfast,340,25586
2017-05-28T00:52:47.677Z,2017-05-27,Dinner,73,21824
2017-05-28T00:53:38.805Z,2017-05-29,Breakfast,925,40548
2017-05-28T00:53:45.895Z,2017-05-28,Dinner,257,22245
2017-05-28T00:53:51.074Z,2017-05-28,Snack,61,40511
2017-05-28T00:54:14.513Z,2017-05-28,Breakfast,504,22406
2017-05-28T00:54:26.587Z,2017-05-28,Lunch,282,45589
2017-05-28T00:54:42.563Z,2017-05-28,Breakfast,795,34969
2017-05-28T00:54:44.008Z,2017-05-28,Lunch,695,47060
2017-05-28T00:56:08.234Z,2017-05-28,Snack,141,25751
2017-05-28T00:56:35.675Z,2017-05-28,Snack,673,7672
2017-05-28T00:57:33.492Z,2017-05-30,Breakfast,14,49380
2017-05-28T00:58:44.208Z,2017-05-27,Dinner,194,7641
2017-05-28T00:58:50.948Z,2017-05-28,Breakfast,993,18531
2017-05-28T00:58:55.505Z,2017-05-28,Dinner,58,10468
2017-05-28T00:59:25.094Z,2017-05-28,Breakfast,248,44885
2017-05-28T01:01:18.505Z,2017-05-28,Breakfast,564,29014
2017-05-28T01:02:11.510Z,2017-05-28,Lunch,143,25869
2017-05-28T01:02:13.710Z,2017-05-27,Breakfast,529,36909
2017-05-28T01:02:32.966Z,2017-05-28,Breakfast,39,6778
2017-05-28T01:03:04.315Z,2017-05-29,Lunch,254,26063
2017-05-28T01:03:20.093Z,2017-05-28,Lunch,234,30885
2017-05-28T01:03:41.119Z,2017-05-28,Snack,281,3289
2017-05-28T01:03:52.844Z,2017-05-28,Snack,308,6447
2017-05-28T01:03:59.526Z,2017-05-28,Snack,50,44417
2017-05-28T01:04:12.578Z,2017-05-28,Breakfast,891,33136
2017-05-28T01:04:29.623Z,2017-05-28,Lunch,645,34171
2017-05-28T01:04:57.461Z,2017-05-29,Breakfast,648,28380
2017-05-28T01:05:28.304Z,2017-05-28,Breakfast,534,973
2017-05-28T01:06:12.313Z,2017-05-28,Breakfast,582,31271
2017-05-28T01:07:39.725Z,2017-05-28,Snack,731,40144
2017-05-28T01:07:48.426Z,2017-05-30,Lunch,209,28670
2017-05-28T01:07:57.707Z,2017-05-28,Snack,247,763
2017-05-28T01:08:06.087Z,2017-05-28,Breakfast,952,11426
2017-05-28T01:08:12.666Z,2017-05-28,Breakfast,919,25224
2017-05-28T01:08:24.912Z,2017-05-28,Dinner,98,6982
2017-05-28T01:09:00.312Z,2017-05-28,Snack,145,36702
2017-05-28T01:09:14.309Z,2017-05-28,Dinner,240,25092
2017-05-28T01:11:22.390Z,2017-05-28,Breakfast,25,18808
2017-05-28T01:11:26.910Z,2017-05-28,Lunch,474,41003
2017-05-28T01:12:16.430Z,2017-05-28,Dinner,28,32234
2017-05-28T01:12:23.061Z,2017-05-28,Lunch,449,1121
2017-05-28T01:12:40.440Z,2017-05-28,Breakfast,440,7858
2017-05-28T01:12:50.627Z,2017-05-28,Dinner,957,9085
2017-05-28T01:13:20.399Z,2017-05-28,Dinner,226,38423
2017-05-28T01:13:33.029Z,2017-05-28,Dinner,170,23818
2017-05-28T01:13:59.901Z,2017-05-28,Lunch,302,8657
2017-05-28T01:15:15.907Z,2017-05-28,Lunch,791,30315
2017-05-28T01:15:40.573Z,2017-05-28,Snack,513,2855
2017-05-28T01:15:52.547Z,2017-05-29,Snack,295,31389
2017-05-28T01:16:04.472Z,2017-05-28,Snack,621,13544
2017-05-28T01:16:43.296Z,2017-05-28,Breakfast,153,12725
2017-05-28T01:16:59.137Z,2017-05-28,Snack,317,14993
2017-05-28T01:17:24.256Z,2017-05-28,Dinner,123,27135
