timestamp,entry_date,entry_meal,user_id,food_id
2017-05-09T00:00:27.145Z,2017-05-09,Snack,929,1657
2017-05-09T00:00:37.205Z,2017-05-09,Snack,590,429
2017-05-09T00:00:38.091Z,2017-05-09,Dinner,879,888
2017-05-09T00:00:46.186Z,2017-05-09,Snack,237,26722
2017-05-09T00:01:02.707Z,2017-05-09,Breakfast,217,17665
2017-05-09T00:01:06.379Z,2017-05-09,Lunch,644,25802
2017-05-09T00:02:52.493Z,2017-05-09,Snack,823,31259
2017-05-09T00:03:44.746Z,2017-05-09,Lunch,881,12071
2017-05-09T00:04:00.374Z,2017-05-09,Lunch,246,6856
2017-05-09T00:04:14.845Z,2017-05-09,Snack,106,42935
2017-05-09T00:05:03.637Z,2017-05-09,Dinner,377,8623
2017-05-09T00:05:26.719Z,2017-05-09,Snack,123,1739
2017-05-09T00:05:39.966Z,2017-05-09,Breakfast,296,34712
2017-05-09T00:06:49.654Z,2017-05-10,Breakfast,423,1133
2017-05-09T00:06:55.794Z,2017-05-09,Breakfast,749,19094
2017-05-09T00:08:30.879Z,2017-05-09,Snack,328,48939
2017-05-09T00:09:39.577Z,2017-05-09,Breakfast,255,44234
2017-05-09T00:09:40.197Z,2017-05-09,Lunch,943,36301
2017-05-09T00:10:51.422Z,2017-05-09,Snack,77,49471
2017-05-09T00:10:57.292Z,2017-05-09,Snack,576,16090
2017-05-09T00:11:09.190Z,2017-05-09,Breakfast,311,23350
2017-05-09T00:11:24.350Z,2017-05-09,Breakfast,341,26276
2017-05-09T00:11:45.417Z,2017-05-09,Breakfast,98,49093
2017-05-09T00:12:08.316Z,2017-05-08,Snack,563,39821
2017-05-09T00:12:12.299Z,2017-05-09,Snack,648,941
2017-05-09T00:12:48.671Z,2017-05-09,Dinner,938,44927
2017-05-09T00:13:01.945Z,2017-05-09,Lunch,795,1066
2017-05-09T00:13:34.066Z,2017-05-09,Lunch,839,22474
2017-05-09T00:14:30.381Z,2017-05-09,Breakfast,313,24187
2017-05-09T00:14:36.372Z,2017-05-09,Snack,944,4082
2017-05-09T00:14:43.467Z,2017-05-08,Snack,381,45817
2017-05-09T00:14:47.064Z,2017-05-09,Snack,673,3470
2017-05-09T00:16:55.826Z,2017-05-09,Dinner,139,35027
2017-05-09T00:18:07.175Z,2017-05-09,Snack,645,36213
2017-05-09T00:18:15.199Z,2017-05-09,Breakfast,685,39672
2017-05-09T00:18:36.222Z,2017-05-10,Lunch,848,9671
2017-05-09T00:19:04.512Z,2017-05-09,Dinner,320,12285
2017-05-09T00:19:08.484Z,2017-05-09,Dinner,21,47473
2017-05-09T00:20:40.758Z,2017-05-09,Dinner,82,33560
2017-05-09T00:21:17.056Z,2017-05-09,Snack,509,32593
2017-05-09T00:21:40.582Z,2017-05-09,Breakfast,42,36498
2017-05-09T00:21:55.182Z,2017-05-09,Lunch,507,49555
2017-05-09T00:23:49.453Z,2017-05-09,Dinner,790,21868
2017-05-09T00:23:54.669Z,2017-05-09,Snack,575,5828
2017-05-09T00:25:16.720Z,2017-05-09,Lunch,934,950
2017-05-09T00:25:24.643Z,2017-05-10,Lunch,708,31844
2017-05-09T00:25:37.804Z,2017-05-09,Dinner,142,14169
2017-05-09T00:27:51.979Z,2017-05-10,Breakfast,996,13955
2017-05-09T00:27:53.382Z,2017-05-09,Lunch,943,8724
2017-05-09T00:28:20.302Z,2017-05-09,Breakfast,583,14725
2017-05-09T00:28:38.892Z,2017-05-09,Dinner,66,36515
2017-05-09T00:29:12.200Z,2017-05-08,Breakfast,262,38643
2017-05-09T00:29:45.842Z,2017-05-09,Breakfast,452,165
2017-05-09T00:29:46.085Z,2017-05-09,Lunch,572,13557
2017-05-09T00:30:02.771Z,2017-05-09,Breakfast,975,44613
2017-05-09T00:30:23.389Z,2017-05-09,Breakfast,865,13341
2017-05-09T00:30:44.512Z,2017-05-09,Lunch,77,2430
2017-05-09T00:31:27.724Z,2017-05-09,Dinner,362,46420
2017-05-09T00:31:38.755Z,2017-05-11,Snack,618,9233
2017-05-09T00:31:44.124Z,2017-05-09,Snack,807,7445
2017-05-09T00:31:44.558Z,2017-05-09,Snack,381,30864
2017-05-09T00:32:01.350Z,2017-05-09,Lunch,512,33338
2017-05-09T00:32:17.797Z,2017-05-09,Dinner,261,811
2017-05-09T00:32:39.540Z,2017-05-09,Breakfast,382,36642
2017-05-09T00:32:56.127Z,2017-05-09,Breakfast,276,22471
2017-05-09T00:33:03.442Z,2017-05-09,Dinner,889,45197
2017-05-09T00:33:05.607Z,2017-05-09,Breakfast,419,12721
2017-05-09T00:33:43.704Z,2017-05-10,Snack,615,29941
2017-05-09T00:34:09.482Z,2017-05-09,Breakfast,378,39363
2017-05-09T00:34:31.837Z,2017-05-09,Snack,751,3312
2017-05-09T00:34:42.556Z,2017-05-09,Dinner,955,28111
2017-05-09T00:34:55.680Z,2017-05-08,Dinner,301,18365
2017-05-09T00:35:47.020Z,2017-05-09,Lunch,321,41945
2017-05-09T00:36:57.815Z,2017-05-09,Lunch,378,18599
2017-05-09T00:37:12.288Z,2017-05-09,Breakfast,27,25421
2017-05-09T00:37:43.281Z,2017-05-09,Snack,687,13112
2017-05-09T00:37:56.573Z,2017-05-09,Lunch,683,13583
2017-05-09T00:38:20.448Z,2017-05-10,Snack,31,13016
2017-05-09T00:39:40.906Z,2017-05-09,Breakfast,419,27125
2017-05-09T00:40:34.704Z,2017-05-09,Snack,228,48182
2017-05-09T00:40:56.829Z,2017-05-09,Lunch,155,1795
2017-05-09T00:41:08.046Z,2017-05-09,Snack,814,39218
2017-05-09T00:41:33.583Z,2017-05-10,Dinner,516,34712
2017-05-09T00:41:50.486Z,2017-05-09,Snack,364,6819
2017-05-09T00:42:00.150Z,2017-05-09,Breakfast,831,13744
2017-05-09T00:42:26.227Z,2017-05-09,Snack,879,11495
2017-05-09T00:43:37.727Z,2017-05-08,Snack,910,41710
2017-05-09T00:43:47.939Z,2017-05-09,Lunch,618,34207
2017-05-09T00:44:30.580Z,2017-05-11,Dinner,845,12017
2017-05-09T00:45:03.336Z,2017-05-09,Dinner,545,2877
2017-05-09T00:45:33.281Z,2017-05-09,Lunch,184,35697
2017-05-09T00:45:35.278Z,2017-05-09,Dinner,39,21379
2017-05-09T00:45:58.845Z,2017-05-09,Breakfast,573,42632
2017-05-09T00:46:15.693Z,2017-05-09,Snack,781,33543
