timestamp,entry_date,entry_meal,user_id,food_id
2017-10-14T00:00:02.911Z,2017-10-14,Dinner,990,11346
2017-10-14T00:00:35.573Z,2017-10-14,Breakfast,890,24952
2017-10-14T00:00:40.837Z,2017-10-14,Lunch,355,22845
2017-10-14T00:01:52.092Z,2017-10-14,Lunch,121,25323
2017-10-14T00:02:13.605Z,2017-10-14,Snack,253,35086
2017-10-14T00:02:22.788Z,2017-10-14,Lunch,4,4820
2017-10-14T00:03:09.331Z,2017-10-14,Snack,452,18336
2017-10-14T00:05:03.006Z,2017-10-14,Lunch,495,31104
2017-10-14T00:05:21.155Z,2017-10-14,Snack,911,14056
2017-10-14T00:06:43.871Z,2017-10-14,Dinner,670,19648
2017-10-14T00:07:36.301Z,2017-10-14,Dinner,141,70
2017-10-14T00:08:02.740Z,2017-10-14,Breakfast,148,360
2017-10-14T00:08:07.575Z,2017-10-14,Snack,743,10377
2017-10-14T00:08:51.807Z,2017-10-14,Breakfast,954,38181
2017-10-14T00:08:56.341Z,2017-10-12,Dinner,443,47245
2017-10-14T00:09:55.180Z,2017-10-14,Dinner,392,4299
2017-10-14T00:11:01.393Z,2017-10-14,Breakfast,417,24894
2017-10-14T00:11:24.095Z,2017-10-14,Breakfast,812,29844
2017-10-14T00:12:43.962Z,2017-10-13,Lunch,714,15812
2017-10-14T00:12:53.379Z,2017-10-14,Breakfast,25,5642
2017-10-14T00:13:01.963Z,2017-10-15,Breakfast,300,23701
2017-10-14T00:13:12.378Z,2017-10-14,Snack,950,38388
2017-10-14T00:14:44.818Z,2017-10-14,Lunch,281,15857
2017-10-14T00:14:58.397Z,2017-10-14,Breakfast,944,32069
2017-10-14T00:15:12.524Z,2017-10-13,Snack,313,14406
2017-10-14T00:15:41.686Z,2017-10-14,Lunch,25,5941
2017-10-14T00:16:21.190Z,2017-10-14,Breakfast,146,42379
2017-10-14T00:16:56.095Z,2017-10-14,Dinner,576,33566
2017-10-14T00:17:00.485Z,2017-10-15,Lunch,137,42242
2017-10-14T00:18:09.576Z,2017-10-14,Lunch,980,34343
2017-10-14T00:18:35.852Z,2017-10-14,Dinner,965,45192
2017-10-14T00:19:04.101Z,2017-10-14,Breakfast,756,23548
2017-10-14T00:19:34.913Z,2017-10-14,Dinner,612,5150
2017-10-14T00:20:26.897Z,2017-10-14,Dinner,725,6608
2017-10-14T00:21:29.190Z,2017-10-14,Lunch,248,38900
2017-10-14T00:21:29.425Z,2017-10-14,Breakfast,453,31694
2017-10-14T00:21:36.407Z,2017-10-15,Dinner,117,35947
2017-10-14T00:21:48.769Z,2017-10-15,Dinner,548,12621
2017-10-14T00:22:52.719Z,2017-10-14,Breakfast,281,17929
2017-10-14T00:23:23.732Z,2017-10-14,Lunch,542,15767
2017-10-14T00:23:38.095Z,2017-10-14,Lunch,406,31225
2017-10-14T00:24:39.758Z,2017-10-12,Breakfast,840,29641
2017-10-14T00:25:55.049Z,2017-10-14,Breakfast,378,14842
2017-10-14T00:26:03.155Z,2017-10-14,Snack,818,22954
2017-10-14T00:26:03.742Z,2017-10-14,Snack,872,19907
2017-10-14T00:26:10.499Z,2017-10-16,Lunch,123,41478
2017-10-14T00:28:07.277Z,2017-10-14,Lunch,83,41574
2017-10-14T00:28:34.632Z,2017-10-14,Dinner,703,10932
2017-10-14T00:30:47.493Z,2017-10-14,Dinner,126,30747
2017-10-14T00:31:11.130Z,2017-10-14,Dinner,212,18013
2017-10-14T00:33:06.602Z,2017-10-14,Lunch,906,6286
2017-10-14T00:33:29.893Z,2017-10-14,Dinner,647,35577
2017-10-14T00:33:35.757Z,2017-10-14,Snack,659,21774
2017-10-14T00:34:06.046Z,2017-10-14,Dinner,602,18503
2017-10-14T00:35:20.596Z,2017-10-14,Breakfast,449,12809
2017-10-14T00:35:28.153Z,2017-10-14,Lunch,687,16601
2017-10-14T00:35:31.777Z,2017-10-14,Dinner,319,27295
2017-10-14T00:35:49.440Z,2017-10-14,Breakfast,319,27232
2017-10-14T00:36:16.320Z,2017-10-15,Breakfast,743,34077
2017-10-14T00:37:03.158Z,2017-10-15,Dinner,578,32236
2017-10-14T00:37:41.867Z,2017-10-14,Dinner,579,12766
2017-10-14T00:38:01.051Z,2017-10-13,Dinner,145,16430
2017-10-14T00:39:21.580Z,2017-10-14,Snack,752,25676
