timestamp,entry_date,entry_meal,user_id,food_id
2017-04-15T00:00:36.859Z,2017-04-15,Lunch,705,33240
2017-04-15T00:00:59.019Z,2017-04-15,Dinner,690,5080
2017-04-15T00:02:00.133Z,2017-04-15,Breakfast,949,26409
2017-04-15T00:03:08.926Z,2017-04-15,Lunch,406,22585
2017-04-15T00:03:40.706Z,2017-04-14,Dinner,721,15481
2017-04-15T00:04:03.275Z,2017-04-15,Breakfast,414,22513
2017-04-15T00:04:09.848Z,2017-04-15,Snack,155,27442
2017-04-15T00:04:37.160Z,2017-04-16,Lunch,303,40056
2017-04-15T00:04:40.258Z,2017-04-15,Breakfast,503,48721
2017-04-15T00:05:23.594Z,2017-04-15,Lunch,635,29478
2017-04-15T00:05:48.833Z,2017-04-15,Breakfast,831,27088
2017-04-15T00:06:31.875Z,2017-04-15,Snack,73,45455
2017-04-15T00:06:57.437Z,2017-04-14,Lunch,506,11979
2017-04-15T00:07:31.742Z,2017-04-15,Breakfast,809,8284
2017-04-15T00:07:36.156Z,2017-04-15,Lunch,591,19080
2017-04-15T00:07:38.325Z,2017-04-15,Snack,648,31801
2017-04-15T00:07:48.464Z,2017-04-15,Dinner,967,39098
2017-04-15T00:07:57.570Z,2017-04-15,Snack,695,33023
2017-04-15T00:08:46.715Z,2017-04-15,Dinner,938,27563
2017-04-15T00:08:50.266Z,2017-04-15,Lunch,208,33378
2017-04-15T00:09:44.671Z,2017-04-15,Breakfast,975,15442
2017-04-15T00:10:00.401Z,2017-04-15,Breakfast,357,16539
2017-04-15T00:10:32.056Z,2017-04-15,Breakfast,997,44157
2017-04-15T00:10:42.308Z,2017-04-15,Lunch,962,6505
2017-04-15T00:12:28.943Z,2017-04-15,Lunch,240,334
2017-04-15T00:12:45.521Z,2017-04-15,Dinner,613,42104
2017-04-15T00:13:06.633Z,2017-04-16,Breakfast,437,27308
2017-04-15T00:13:28.382Z,2017-04-16,Dinner,552,6801
2017-04-15T00:13:33.946Z,2017-04-15,Lunch,547,44575
2017-04-15T00:14:00.326Z,2017-04-15,Breakfast,766,13964
2017-04-15T00:14:40.918Z,2017-04-15,Snack,950,2405
2017-04-15T00:15:26.779Z,2017-04-15,Snack,140,27593
2017-04-15T00:15:30.176Z,2017-04-15,Dinner,619,13039
2017-04-15T00:15:46.368Z,2017-04-15,Lunch,982,39917
2017-04-15T00:16:02.535Z,2017-04-15,Breakfast,618,44146
2017-04-15T00:18:43.234Z,2017-04-16,Breakfast,749,29456
2017-04-15T00:20:19.985Z,2017-04-15,Lunch,919,41812
2017-04-15T00:20:35.113Z,2017-04-14,Snack,937,24489
2017-04-15T00:21:23.174Z,2017-04-15,Breakfast,715,5635
2017-04-15T00:21:52.672Z,2017-04-15,Dinner,623,48412
2017-04-15T00:22:00.448Z,2017-04-15,Breakfast,307,34740
2017-04-15T00:22:08.320Z,2017-04-15,Lunch,79,28277
2017-04-15T00:23:59.250Z,2017-04-16,Snack,900,21610
2017-04-15T00:24:46.953Z,2017-04-15,Lunch,22,26829
2017-04-15T00:25:32.512Z,2017-04-15,Breakfast,809,30473
2017-04-15T00:26:15.615Z,2017-04-16,Dinner,795,35030
2017-04-15T00:26:23.335Z,2017-04-15,Lunch,282,30733
2017-04-15T00:27:04.136Z,2017-04-15,Lunch,181,1696
2017-04-15T00:27:29.326Z,2017-04-15,Snack,454,6908
2017-04-15T00:27:45.951Z,2017-04-15,Dinner,754,45927
2017-04-15T00:27:58.179Z,2017-04-14,Snack,403,811
2017-04-15T00:28:34.422Z,2017-04-15,Dinner,255,36368
2017-04-15T00:29:13.056Z,2017-04-15,Breakfast,757,43678
2017-04-15T00:29:38.075Z,2017-04-15,Snack,331,35454
2017-04-15T00:30:25.724Z,2017-04-14,Dinner,303,30452
2017-04-15T00:30:31.664Z,2017-04-15,Snack,78,44445
2017-04-15T00:30:40.770Z,2017-04-15,Lunch,210,15243
2017-04-15T00:31:36.407Z,2017-04-15,Breakfast,308,41115
2017-04-15T00:32:15.993Z,2017-04-15,Snack,415,24622
2017-04-15T00:33:36.559Z,2017-04-15,Lunch,420,27577
2017-04-15T00:34:13.875Z,2017-04-15,Dinner,442,12186
2017-04-15T00:34:37.716Z,2017-04-16,Lunch,133,630
2017-04-15T00:35:20.468Z,2017-04-15,Dinner,292,48053
2017-04-15T00:36:07.767Z,2017-04-15,Lunch,868,14162
2017-04-15T00:36:20.584Z,2017-04-14,Breakfast,572,29518
2017-04-15T00:36:32.085Z,2017-04-15,Snack,613,24797
2017-04-15T00:37:57.885Z,2017-04-15,Dinner,569,9209
2017-04-15T00:38:20.239Z,2017-04-15,Snack,243,7480
2017-04-15T00:38:32.801Z,2017-04-15,Dinner,982,38091
2017-04-15T00:38:33.813Z,2017-04-15,Breakfast,803,35286
2017-04-15T00:39:23.342Z,2017-04-15,Lunch,506,43239
2017-04-15T00:39:43.360Z,2017-04-15,Lunch,593,37524
2017-04-15T00:40:15.336Z,2017-04-15,Snack,401,41809
2017-04-15T00:41:00.475Z,2017-04-16,Dinner,593,7474
2017-04-15T00:41:44.689Z,2017-04-16,Lunch,760,42577
2017-04-15T00:42:02.764Z,2017-04-15,Lunch,287,15789
