timestamp,entry_date,entry_meal,user_id,food_id
2017-08-02T00:00:13.804Z,2017-08-02,Lunch,703,29262
2017-08-02T00:00:55.033Z,2017-08-02,Dinner,494,49134
2017-08-02T00:01:11.914Z,2017-08-02,Breakfast,383,35575
2017-08-02T00:01:30.909Z,2017-08-02,Lunch,647,4146
2017-08-02T00:02:29.930Z,2017-08-02,Snack,164,27447
2017-08-02T00:03:05.948Z,2017-08-02,Snack,191,49939
2017-08-02T00:04:31.310Z,2017-08-02,Breakfast,138,46691
2017-08-02T00:05:43.957Z,2017-08-02,Dinner,221,17276
2017-08-02T00:05:45.612Z,2017-08-02,Dinner,534,1887
2017-08-02T00:06:29.532Z,2017-08-02,Dinner,393,35146
2017-08-02T00:06:34.498Z,2017-08-02,Lunch,678,26762
2017-08-02T00:06:43.569Z,2017-08-02,Snack,623,6852
2017-08-02T00:06:44.303Z,2017-08-03,Snack,669,60
2017-08-02T00:07:41.136Z,2017-08-02,Breakfast,663,37167
2017-08-02T00:07:46.058Z,2017-08-02,Snack,549,32893
2017-08-02T00:08:19.919Z,2017-08-02,Snack,896,22262
2017-08-02T00:08:24.507Z,2017-08-02,Breakfast,266,38363
2017-08-02T00:09:26.513Z,2017-08-02,Breakfast,521,3144
2017-08-02T00:09:29.031Z,2017-08-02,Lunch,560,30457
2017-08-02T00:10:29.730Z,2017-08-01,Lunch,503,6140
2017-08-02T00:10:46.118Z,2017-08-02,Dinner,371,10892
2017-08-02T00:11:18.944Z,2017-08-02,Dinner,179,39430
2017-08-02T00:12:03.341Z,2017-08-02,Snack,981,6252
2017-08-02T00:13:54.083Z,2017-08-02,Lunch,495,2721
2017-08-02T00:14:04.667Z,2017-08-01,Breakfast,338,13480
2017-08-02T00:14:59.816Z,2017-08-02,Breakfast,320,17887
2017-08-02T00:15:00.559Z,2017-08-02,Breakfast,200,970
2017-08-02T00:18:12.583Z,2017-08-02,Breakfast,983,42972
2017-08-02T00:18:36.580Z,2017-08-02,Snack,525,2446
2017-08-02T00:19:33.071Z,2017-08-02,Breakfast,642,34810
2017-08-02T00:20:09.003Z,2017-08-02,Breakfast,27,28868
2017-08-02T00:20:23.984Z,2017-08-02,Breakfast,927,43669
2017-08-02T00:21:03.956Z,2017-08-02,Lunch,655,26343
2017-08-02T00:21:22.682Z,2017-08-02,Lunch,767,22191
2017-08-02T00:21:25.255Z,2017-08-02,Lunch,135,39460
2017-08-02T00:23:07.944Z,2017-08-02,Snack,219,46100
2017-08-02T00:23:08.935Z,2017-08-03,Dinner,246,19619
2017-08-02T00:23:44.516Z,2017-08-02,Dinner,667,46089
2017-08-02T00:23:54.351Z,2017-08-02,Dinner,11,12273
2017-08-02T00:24:10.960Z,2017-08-02,Lunch,800,11790
2017-08-02T00:24:24.351Z,2017-08-02,Snack,193,13398
2017-08-02T00:24:55.116Z,2017-08-02,Breakfast,27,33017
2017-08-02T00:25:00.465Z,2017-08-02,Dinner,98,474
2017-08-02T00:25:19.469Z,2017-08-02,Breakfast,262,14548
2017-08-02T00:25:23.597Z,2017-08-02,Breakfast,78,35628
2017-08-02T00:26:17.251Z,2017-08-02,Snack,965,14762
2017-08-02T00:26:37.262Z,2017-08-02,Dinner,378,17817
2017-08-02T00:26:53.258Z,2017-08-02,Lunch,152,17684
2017-08-02T00:27:37.432Z,2017-08-02,Snack,735,42379
2017-08-02T00:27:54.363Z,2017-08-02,Dinner,303,913
2017-08-02T00:28:30.214Z,2017-08-02,Snack,948,41992
2017-08-02T00:28:40.132Z,2017-08-03,Breakfast,648,13219
2017-08-02T00:28:49.563Z,2017-08-02,Lunch,650,42204
2017-08-02T00:28:54.654Z,2017-08-02,Breakfast,162,1471
2017-08-02T00:29:02.594Z,2017-08-03,Dinner,140,28842
2017-08-02T00:29:42.579Z,2017-08-02,Breakfast,987,580
2017-08-02T00:29:44.522Z,2017-08-02,Lunch,264,33786
2017-08-02T00:30:20.243Z,2017-08-01,Lunch,116,32023
2017-08-02T00:30:37.189Z,2017-08-02,Dinner,850,16364
2017-08-02T00:31:02.345Z,2017-08-02,Breakfast,642,31309
