timestamp,entry_date,entry_meal,user_id,food_id
2017-07-09T00:00:14.197Z,2017-07-09,Snack,513,33150
2017-07-09T00:00:18.727Z,2017-07-09,Lunch,780,45465
2017-07-09T00:01:48.206Z,2017-07-09,Breakfast,742,40188
2017-07-09T00:02:19.442Z,2017-07-09,Lunch,728,23638
2017-07-09T00:02:29.423Z,2017-07-10,Snack,613,8152
2017-07-09T00:02:42.693Z,2017-07-09,Dinner,248,26628
2017-07-09T00:02:57.288Z,2017-07-08,Snack,987,5894
2017-07-09T00:03:41.445Z,2017-07-09,Lunch,756,10153
2017-07-09T00:04:01.797Z,2017-07-09,Breakfast,335,43132
2017-07-09T00:04:02.655Z,2017-07-09,Lunch,822,38353
2017-07-09T00:05:42.425Z,2017-07-09,Breakfast,996,47294
2017-07-09T00:07:04.872Z,2017-07-09,Lunch,755,47734
2017-07-09T00:07:09.157Z,2017-07-09,Dinner,314,47178
2017-07-09T00:07:15.074Z,2017-07-09,Snack,274,40212
2017-07-09T00:08:07.648Z,2017-07-09,Breakfast,406,5580
2017-07-09T00:08:08.545Z,2017-07-09,Lunch,242,22015
2017-07-09T00:08:58.502Z,2017-07-09,Snack,687,15686
2017-07-09T00:09:08.983Z,2017-07-09,Lunch,678,15843
2017-07-09T00:09:34.120Z,2017-07-09,Lunch,123,36472
2017-07-09T00:10:15.135Z,2017-07-09,Snack,74,10225
2017-07-09T00:10:25.994Z,2017-07-09,Lunch,700,13379
2017-07-09T00:10:31.944Z,2017-07-09,Snack,506,374
2017-07-09T00:12:04.485Z,2017-07-09,Dinner,389,18190
2017-07-09T00:12:12.289Z,2017-07-09,Lunch,791,42922
2017-07-09T00:12:12.722Z,2017-07-09,Breakfast,264,8883
2017-07-09T00:12:26.082Z,2017-07-08,Breakfast,625,11102
2017-07-09T00:12:26.843Z,2017-07-09,Snack,940,39606
2017-07-09T00:12:38.797Z,2017-07-10,Lunch,403,23968
2017-07-09T00:14:01.726Z,2017-07-09,Lunch,736,26299
2017-07-09T00:14:02.817Z,2017-07-09,Dinner,623,15386
2017-07-09T00:14:33.064Z,2017-07-09,Dinner,509,30391
2017-07-09T00:14:47.010Z,2017-07-11,Lunch,721,21868
2017-07-09T00:15:43.989Z,2017-07-09,Lunch,525,22116
2017-07-09T00:15:45.689Z,2017-07-09,Lunch,368,41503
2017-07-09T00:16:30.942Z,2017-07-09,Snack,788,38005
2017-07-09T00:16:37.402Z,2017-07-08,Lunch,697,17535
2017-07-09T00:17:26.903Z,2017-07-09,Lunch,203,6509
2017-07-09T00:17:41.798Z,2017-07-09,Breakfast,962,40292
2017-07-09T00:18:39.520Z,2017-07-09,Dinner,116,38384
2017-07-09T00:18:43.589Z,2017-07-09,Breakfast,266,14209
2017-07-09T00:19:28.968Z,2017-07-09,Lunch,121,40216
2017-07-09T00:19:35.827Z,2017-07-09,Breakfast,328,44585
2017-07-09T00:19:39.413Z,2017-07-08,Lunch,401,8780
2017-07-09T00:20:01.333Z,2017-07-09,Lunch,356,5775
2017-07-09T00:20:35.400Z,2017-07-08,Breakfast,458,32629
2017-07-09T00:21:08.079Z,2017-07-09,Dinner,237,10044
2017-07-09T00:21:57.704Z,2017-07-09,Snack,827,45348
2017-07-09T00:22:09.711Z,2017-07-09,Dinner,864,39933
2017-07-09T00:22:26.602Z,2017-07-09,Snack,375,47200
2017-07-09T00:22:50.157Z,2017-07-09,Lunch,729,2960
2017-07-09T00:23:02.167Z,2017-07-07,Dinner,761,10619
2017-07-09T00:23:48.390Z,2017-07-09,Snack,142,39800
2017-07-09T00:24:06.138Z,2017-07-09,Lunch,923,47331
2017-07-09T00:24:19.325Z,2017-07-09,Lunch,560,11950
2017-07-09T00:25:26.112Z,2017-07-09,Dinner,133,49295
2017-07-09T00:26:00.160Z,2017-07-09,Breakfast,295,37620
2017-07-09T00:27:03.638Z,2017-07-09,Dinner,153,42572
2017-07-09T00:27:04.853Z,2017-07-09,Breakfast,189,44620
2017-07-09T00:27:44.780Z,2017-07-09,Dinner,785,25581
2017-07-09T00:28:56.651Z,2017-07-09,Lunch,42,33703
2017-07-09T00:29:04.522Z,2017-07-09,Lunch,397,32355
2017-07-09T00:29:22.081Z,2017-07-09,Breakfast,937,21636
2017-07-09T00:29:44.051Z,2017-07-09,Lunch,949,33445
2017-07-09T00:30:12.023Z,2017-07-09,Lunch,423,17832
2017-07-09T00:30:21.627Z,2017-07-09,Lunch,311,43382
2017-07-09T00:30:44.286Z,2017-07-09,Dinner,489,9888
2017-07-09T00:30:57.298Z,2017-07-09,Snack,151,23852
2017-07-09T00:31:09.443Z,2017-07-08,Snack,12,49364
2017-07-09T00:32:09.126Z,2017-07-08,Lunch,150,17056
2017-07-09T00:33:30.174Z,2017-07-09,Snack,287,34808
2017-07-09T00:34:22.809Z,2017-07-09,Snack,770,31139
2017-07-09T00:34:36.760Z,2017-07-09,Snack,566,8789
2017-07-09T00:35:15.319Z,2017-07-09,Dinner,472,5527
2017-07-09T00:35:25.287Z,2017-07-09,Dinner,496,25773
2017-07-09T00:36:15Z,2017-07-09,Dinner,672,6957
2017-07-09T00:37:07.761Z,2017-07-09,Dinner,83,38444
2017-07-09T00:38:00.567Z,2017-07-09,Dinner,362,6311
2017-07-09T00:38:16.493Z,2017-07-09,Breakfast,25,28823
2017-07-09T00:38:43.379Z,2017-07-09,Lunch,420,18680
2017-07-09T00:40:07.971Z,2017-07-09,Lunch,23,40292
2017-07-09T00:40:15.622Z,2017-07-09,Breakfast,641,28072
2017-07-09T00:40:56.578Z,2017-07-08,Breakfast,419,49489
2017-07-09T00:41:20.281Z,2017-07-09,Lunch,929,48791
2017-07-09T00:42:06.128Z,2017-07-09,Breakfast,522,18975
2017-07-09T00:42:08.304Z,2017-07-10,Breakfast,593,121
2017-07-09T00:42:20.578Z,2017-07-09,Dinner,732,3900
2017-07-09T00:42:57.338Z,2017-07-09,Dinner,230,43963
2017-07-09T00:44:13.914Z,2017-07-10,Dinner,292,26425
2017-07-09T00:44:40.463Z,2017-07-09,Lunch,618,32067
2017-07-09T00:45:11.340Z,2017-07-08,Snack,61,8758
2017-07-09T00:46:11.323Z,2017-07-09,Breakfast,754,26392
2017-07-09T00:46:21.159Z,2017-07-09,Lunch,767,36602
2017-07-09T00:46:43.928Z,2017-07-09,Breakfast,486,18138
2017-07-09T00:46:58.153Z,2017-07-09,Breakfast,385,45639
2017-07-09T00:47:49.840Z,2017-07-08,Breakfast,786,29668
2017-07-09T00:47:50.715Z,2017-07-09,Dinner,270,23047
2017-07-09T00:48:34.590Z,2017-07-09,Breakfast,683,14511
2017-07-09T00:48:43.136Z,2017-07-09,Lunch,1000,12211
2017-07-09T00:48:56.454Z,2017-07-07,Dinner,507,22531
2017-07-09T00:49:01.492Z,2017-07-09,Dinner,839,41901
2017-07-09T00:49:06.790Z,2017-07-09,Dinner,52,45466
2017-07-09T00:49:10.709Z,2017-07-09,Lunch,142,23042
2017-07-09T00:50:06.888Z,2017-07-09,Breakfast,55,45269
2017-07-09T00:50:21.003Z,2017-07-09,Dinner,617,19601
2017-07-09T00:50:25.243Z,2017-07-09,Breakfast,416,20547
2017-07-09T00:50:33.557Z,2017-07-09,Dinner,217,28319
2017-07-09T00:51:30.304Z,2017-07-09,Snack,127,42788
2017-07-09T00:52:17.352Z,2017-07-09,Breakfast,890,7521
2017-07-09T00:53:05.339Z,2017-07-09,Dinner,147,835
2017-07-09T00:53:25.685Z,2017-07-09,Snack,953,16930
2017-07-09T00:54:19.016Z,2017-07-08,Snack,60,5655
2017-07-09T00:54:19.257Z,2017-07-09,Lunch,156,47722
2017-07-09T00:54:30.580Z,2017-07-09,Lunch,522,16683
2017-07-09T00:55:04.175Z,2017-07-10,Dinner,363,49999
2017-07-09T00:56:22.156Z,2017-07-09,Dinner,890,9351
2017-07-09T00:56:58.849Z,2017-07-08,Breakfast,287,43109
2017-07-09T00:57:21.857Z,2017-07-10,Lunch,654,9375
2017-07-09T00:59:08.046Z,2017-07-09,Snack,951,5817
2017-07-09T00:59:27.953Z,2017-07-09,Lunch,980,41711
2017-07-09T00:59:36.557Z,2017-07-09,Snack,200,9746
2017-07-09T00:59:49.330Z,2017-07-09,Dinner,961,46628
2017-07-09T01:00:16.075Z,2017-07-09,Lunch,176,19204
2017-07-09T01:00:20.744Z,2017-07-09,Dinner,826,21027
2017-07-09T01:00:28.281Z,2017-07-09,Dinner,298,3034
2017-07-09T01:00:46.968Z,2017-07-09,Snack,426,17349
2017-07-09T01:01:20.145Z,2017-07-09,Lunch,46,39707
2017-07-09T01:02:40.079Z,2017-07-09,Snack,863,22724
2017-07-09T01:03:56.605Z,2017-07-09,Lunch,638,37783
2017-07-09T01:04:10.787Z,2017-07-09,Lunch,316,23503
2017-07-09T01:05:19.272Z,2017-07-09,Breakfast,598,16601
2017-07-09T01:05:34.948Z,2017-07-09,Breakfast,618,12868
2017-07-09T01:05:50.161Z,2017-07-09,Lunch,765,24851
2017-07-09T01:06:03.196Z,2017-07-11,Dinner,938,7804
2017-07-09T01:06:20.276Z,2017-07-09,Snack,208,38893
2017-07-09T01:06:32.284Z,2017-07-09,Dinner,4,30700
2017-07-09T01:07:27.520Z,2017-07-09,Breakfast,847,37525
2017-07-09T01:08:15.016Z,2017-07-09,Snack,420,22851
